key_id,court,first_name,last_name,last_name_latin,member_state,item_text,type_education,type_job,type_other,job_lawyer,job_academic,job_politician,job_judge,job_civil_servant,job_other,court_lower,court_high,court_cjeu,court_international,common_law_university
141,Court of Justice,Andreas,Kumin,Kumin,Austria,"Counsellor at the Permanent Mission of Austria to the United Nations and the Specialised Agencies in Geneva, Switzerland (1994-2000)",0,1,0,0,0,0,0,1,0,0,0,0,0,0
142,Court of Justice,Andreas,Kumin,Kumin,Austria,head of the unit ‘Legal issues concerning the first pillar of the European Union’ at the Ministry of Foreign Affairs (2000-05),0,1,0,0,0,0,0,1,0,0,0,0,0,0
143,Court of Justice,Andreas,Kumin,Kumin,Austria,Professor at the Institute of European Law of the University of Graz (from October 2014),0,1,0,0,1,0,0,0,0,0,0,0,0,0
144,Court of Justice,Andreas,Kumin,Kumin,Austria,"head of the European Law Department of the Federal Ministry for Europe, Integration and Foreign Affairs, Austria (2005-19)",0,1,0,0,0,0,0,1,0,0,0,0,0,0
145,Court of Justice,Andreas,Kumin,Kumin,Austria,"lecturer at the Department of European Law and Public International Law of the University of Innsbruck, Austria (from 2007)",0,1,0,0,1,0,0,0,0,0,0,0,0,0
146,Court of Justice,Andreas,Kumin,Kumin,Austria,"senior lecturer at the Vienna School of International Studies, Austria (from 2012)",0,1,0,0,1,0,0,0,0,0,0,0,0,0
147,Court of Justice,Andreas,Kumin,Kumin,Austria,author of numerous publications,0,1,0,0,1,0,0,0,0,0,0,0,0,0
148,Court of Justice,Andreas,Kumin,Kumin,Austria,Judge at the Court of Justice since 20 March 2019,0,1,0,0,0,0,1,0,0,0,0,1,0,0
149,Court of Justice,Nils,Wahl,Wahl,Sweden,"Doctor of Laws, University of Stockholm, Sweden (1995)",1,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Court of Justice,Nils,Wahl,Wahl,Sweden,Associate Professor (docent) and holder of the Jean Monnet Chair of European Law (1995),0,1,0,0,1,0,0,0,0,0,0,0,0,0
151,Court of Justice,Nils,Wahl,Wahl,Sweden,"Professor of European Law, University of Stockholm (2001)",0,1,0,0,1,0,0,0,0,0,0,0,0,0
152,Court of Justice,Nils,Wahl,Wahl,Sweden,Managing Director of an educational foundation (1993-2004),0,1,0,0,0,0,0,0,1,0,0,0,0,0
153,Court of Justice,Nils,Wahl,Wahl,Sweden,Chairman of the Swedish association Nätverket för europarättslig forskning (Swedish Network for European Legal Research) (2001‑2006),0,1,0,0,1,0,0,0,0,0,0,0,0,0
154,Court of Justice,Nils,Wahl,Wahl,Sweden,"member of the Rådet för konkurrensfrågor (Council for Competition Law Matters, Sweden) (2001-2006)",0,1,0,0,0,0,1,0,0,1,0,0,0,0
155,Court of Justice,Nils,Wahl,Wahl,Sweden,Judge at the General Court (2006-2012),0,1,0,0,0,0,1,0,0,0,0,1,0,0
156,Court of Justice,Nils,Wahl,Wahl,Sweden,Advocate General at the Court of Justice from 28 November 2012 to 6 February 2019,0,1,0,0,0,0,1,0,0,0,0,1,0,0
157,Court of Justice,Nils,Wahl,Wahl,Sweden,Judge at the Court of Justice since 7 October 2019,0,1,0,0,0,0,1,0,0,0,0,1,0,0
158,Court of Justice,Juliane,Kokott,Kokott,Germany,law studies (Universities of Bonn and Geneva),1,0,0,0,0,0,0,0,0,0,0,0,0,0
159,Court of Justice,Juliane,Kokott,Kokott,Germany,LL.M. (American University/Washington DC),1,0,0,0,0,0,0,0,0,0,0,0,0,1
160,Court of Justice,Juliane,Kokott,Kokott,Germany,"Doctor of Laws (Heidelberg University, 1985",1,0,0,0,0,0,0,0,0,0,0,0,0,0
161,Court of Justice,Juliane,Kokott,Kokott,Germany,"Harvard University, 1990)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
162,Court of Justice,Juliane,Kokott,Kokott,Germany,"Visiting Professor at the University of California, Berkeley (1991)",0,1,0,0,1,0,0,0,0,0,0,0,0,1
163,Court of Justice,Juliane,Kokott,Kokott,Germany,"Professor of German and Foreign Public Law, International Law and European Law at the Universities of Augsburg (1992), Heidelberg (1993) and Düsseldorf (1994)",0,1,0,0,1,0,0,0,0,0,0,0,0,0
164,Court of Justice,Juliane,Kokott,Kokott,Germany,Deputy Judge for the Federal Government at the Court of Conciliation and Arbitration of the Organisation for Security and Cooperation in Europe (OSCE),0,1,0,0,0,0,1,0,0,1,0,0,0,0
165,Court of Justice,Juliane,Kokott,Kokott,Germany,"Deputy Chairperson of the Federal Government's Advisory Council on Global Change (WBGU, 1996)",0,1,0,0,0,0,0,1,0,0,0,0,0,0
166,Court of Justice,Juliane,Kokott,Kokott,Germany,"Professor of International Law, International Business Law and European Law at the University of St Gallen (1999)",0,1,0,0,1,0,0,0,0,0,0,0,0,0
167,Court of Justice,Juliane,Kokott,Kokott,Germany,Director of the Institute for European and International Business Law at the University of St Gallen (2000),0,1,0,0,1,0,0,0,0,0,0,0,0,0
168,Court of Justice,Juliane,Kokott,Kokott,Germany,Deputy Director of the Master of Business Law programme at the University of St Gallen (2001),0,1,0,0,0,0,0,1,0,0,0,0,0,0
169,Court of Justice,Juliane,Kokott,Kokott,Germany,Advocate General at the Court of Justice since 7 October 2003,0,1,0,0,0,0,1,0,0,0,0,1,0,0
170,Court of Justice,Endre,Juhász,Juhasz,Hungary,"graduated in law from the University of Szeged, Hungary (1967)",1,0,0,0,0,0,0,0,0,0,0,0,0,0
171,Court of Justice,Endre,Juhász,Juhasz,Hungary,Hungarian Bar Entrance Examinations (1970),0,1,0,1,0,0,0,0,0,0,0,0,0,0
172,Court of Justice,Endre,Juhász,Juhasz,Hungary,"postgraduate studies in comparative law, University of Strasbourg, France (1969, 1970, 1971, 1972)",1,0,0,0,0,0,0,0,0,0,0,0,0,0
173,Court of Justice,Endre,Juhász,Juhasz,Hungary,official in the Legal Department of the Ministry of Foreign Trade (1966-74),0,1,0,0,0,0,0,1,0,0,0,0,0,0
174,Court of Justice,Endre,Juhász,Juhasz,Hungary,Director for Legislative Matters (1973-74),0,1,0,0,0,0,0,1,0,0,0,0,0,0
175,Court of Justice,Endre,Juhász,Juhasz,Hungary,"First Commercial Secretary at the Hungarian Embassy, Brussels, responsible for European Community issues (1974-79)",0,1,0,0,0,0,0,1,0,0,0,0,0,0
176,Court of Justice,Endre,Juhász,Juhasz,Hungary,Director at the Ministry of Foreign Trade (1979-83),0,1,0,0,0,0,0,1,0,0,0,0,0,0
177,Court of Justice,Endre,Juhász,Juhasz,Hungary,"First Commercial Secretary, then Commercial Counsellor, to the Hungarian Embassy in Washington DC, USA (1983-89)",0,1,0,0,0,0,0,1,0,0,0,0,0,0
178,Court of Justice,Endre,Juhász,Juhasz,Hungary,Director-General at the Ministry of Trade and Ministry of International Economic Relations (1989-91),0,1,0,0,0,0,0,1,0,0,0,0,0,0
179,Court of Justice,Endre,Juhász,Juhasz,Hungary,chief negotiator for the Association Agreement between the Republic of Hungary and the European Communities and their Member States (1990-91),0,1,0,0,0,0,0,1,0,0,0,0,0,0
180,Court of Justice,Endre,Juhász,Juhasz,Hungary,Secretary-General of the Ministry of International Economic Relations,0,1,0,0,0,0,0,1,0,0,0,0,0,0
181,Court of Justice,Endre,Juhász,Juhasz,Hungary,Head of the Office of European Affairs (1992),0,1,0,0,0,0,0,1,0,0,0,0,0,0
182,Court of Justice,Endre,Juhász,Juhasz,Hungary,State Secretary at the Ministry of International Economic Relations (1993-94),0,1,0,0,0,0,0,1,0,0,0,0,0,0
183,Court of Justice,Endre,Juhász,Juhasz,Hungary,"State Secretary, President of the Office of European Affairs, Ministry of Industry and Trade (1994)",0,1,0,0,0,0,0,1,0,0,0,0,0,0
184,Court of Justice,Endre,Juhász,Juhasz,Hungary,"Ambassador Extraordinary and Plenipotentiary, Chief of Mission of the Republic of Hungary to the European Union (January 1995 to May 2003)",0,1,0,0,0,0,0,1,0,0,0,0,0,0
185,Court of Justice,Endre,Juhász,Juhasz,Hungary,chief negotiator for the accession of the Republic of Hungary to the European Union (July 1998 to April 2003),0,1,0,0,0,0,0,1,0,0,0,0,0,0
186,Court of Justice,Endre,Juhász,Juhasz,Hungary,Minister without portfolio for the coordination of matters of European integration (from May 2003),0,1,0,0,0,0,0,1,0,0,0,0,0,0
187,Court of Justice,Endre,Juhász,Juhasz,Hungary,Judge at the Court of Justice since 11 May 2004,0,1,0,0,0,0,1,0,0,0,0,1,0,0
188,Court of Justice,Thomas,von Danwitz,von Danwitz,Germany,"studied at Bonn, Geneva and Paris",1,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Court of Justice,Thomas,von Danwitz,von Danwitz,Germany,State examination in law (1986 and 1992),0,1,0,1,0,0,0,0,0,0,0,0,0,0
190,Court of Justice,Thomas,von Danwitz,von Danwitz,Germany,"Doctor of Laws (University of Bonn, 1988)",1,0,0,0,0,0,0,0,0,0,0,0,0,0
191,Court of Justice,Thomas,von Danwitz,von Danwitz,Germany,"International diploma in public administration (École nationale d'administration, 1990)",1,0,0,0,0,0,0,0,0,0,0,0,0,0
192,Court of Justice,Thomas,von Danwitz,von Danwitz,Germany,"teaching authorisation (University of Bonn, 1996)",0,1,0,0,1,0,0,0,0,0,0,0,0,0
193,Court of Justice,Thomas,von Danwitz,von Danwitz,Germany,"Professor of German public law and European law (1996-2003), Dean of the Faculty of Law of the Ruhr University, Bochum (2000-01)",0,1,0,0,1,0,0,0,0,0,0,0,0,0
194,Court of Justice,Thomas,von Danwitz,von Danwitz,Germany,"Professor of German public law and European law (University of Cologne, 2003-06)",0,1,0,0,1,0,0,0,0,0,0,0,0,0
195,Court of Justice,Thomas,von Danwitz,von Danwitz,Germany,Director of the Institute of Public Law and Administrative Science (2006),0,1,0,0,1,0,0,0,0,0,0,0,0,0
196,Court of Justice,Thomas,von Danwitz,von Danwitz,Germany,"Visiting professor at the Fletcher School of Law and Diplomacy (2000), François Rabelais University, Tours (2001-06), and the University of Paris I, Panthéon-Sorbonne (2005-06)",0,1,0,0,1,0,0,0,0,0,0,0,0,1
197,Court of Justice,Thomas,von Danwitz,von Danwitz,Germany,"Doctor honoris causa of François Rabelais University, Tours (2010)",1,0,0,0,0,0,0,0,0,0,0,0,0,0
198,Court of Justice,Thomas,von Danwitz,von Danwitz,Germany,Judge at the Court of Justice since 7 October 2006,0,1,0,0,0,0,1,0,0,0,0,1,0,0
199,Court of Justice,Camelia,Toader,Toader,Romania,"Degree in law (1986), doctorate in law (1997), University of Bucharest",1,0,0,0,0,0,0,0,0,0,0,0,0,0
200,Court of Justice,Camelia,Toader,Toader,Romania,"Trainee judge at the Court of First Instance, Buftea (1986-88)",0,1,0,0,0,0,1,0,0,1,0,0,0,0
201,Court of Justice,Camelia,Toader,Toader,Romania,"Judge at the Court of First Instance, Sector 5, Bucharest (1988-92)",0,1,0,0,0,0,1,0,0,1,0,0,0,0
202,Court of Justice,Camelia,Toader,Toader,Romania,called to the Bucharest Bar (1992),0,1,0,1,0,0,0,0,0,0,0,0,0,0
203,Court of Justice,Camelia,Toader,Toader,Romania,"Lecturer (1992-2005), then, from 2005, professor in civil law and European contract law at the University of Bucharest",0,1,0,0,1,0,0,0,0,0,0,0,0,0
204,Court of Justice,Camelia,Toader,Toader,Romania,"Doctoral studies and research at the Max Planck Institute for Private International Law, Hamburg (between 1992 and 2004)",1,0,0,0,0,0,0,0,0,0,0,0,0,0
205,Court of Justice,Camelia,Toader,Toader,Romania,Head of the European Integration Unit at the Ministry of Justice (1997-99),0,1,0,0,0,0,0,1,0,0,0,0,0,0
206,Court of Justice,Camelia,Toader,Toader,Romania,Judge at the High Court of Cassation and Justice (1999-2007),0,1,0,0,0,0,1,0,0,0,1,0,0,0
207,Court of Justice,Camelia,Toader,Toader,Romania,Visiting professor at the Vienna University (2000 and 2011),0,1,0,0,1,0,0,0,0,0,0,0,0,0
208,Court of Justice,Camelia,Toader,Toader,Romania,taught Community law at the National Institute for Magistrates (2003 and 2005-06),0,1,0,0,1,0,0,0,0,0,0,0,0,0
209,Court of Justice,Camelia,Toader,Toader,Romania,Member of the editorial board of several legal journals,0,1,0,0,1,0,0,0,0,0,0,0,0,0
210,Court of Justice,Camelia,Toader,Toader,Romania,"associate member, as from 2010, and then titular member, as from 2017, of the International Academy of Comparative Law and honorary researcher at the Centre for European Legal Studies of the Legal Research Institute of the Romanian Academy",0,1,0,0,1,0,0,0,0,0,0,0,0,0
211,Court of Justice,Camelia,Toader,Toader,Romania,Judge at the Court of Justice since 12 January 2007,0,1,0,0,0,0,1,0,0,0,0,1,0,0
212,Court of Justice,Marek,Safjan,Safjan,Poland,"Doctor of Law (University of Warsaw, 1980)",1,0,0,0,0,0,0,0,0,0,0,0,0,0
213,Court of Justice,Marek,Safjan,Safjan,Poland,"habilitated Doctor in Legal Science (University of Warsaw, 1990)",1,0,0,0,0,0,0,0,0,0,0,0,0,0
214,Court of Justice,Marek,Safjan,Safjan,Poland,Professor of Law (1998),0,1,0,0,1,0,0,0,0,0,0,0,0,0
215,Court of Justice,Marek,Safjan,Safjan,Poland,Director of the Civil Law Institute of the University of Warsaw (1992-96),0,1,0,0,1,0,0,0,0,0,0,0,0,0
216,Court of Justice,Marek,Safjan,Safjan,Poland,Vice-Rector of the University of Warsaw (1994-97),0,1,0,0,1,0,0,0,0,0,0,0,0,0
217,Court of Justice,Marek,Safjan,Safjan,Poland,Secretary-General of the Polish Section of the Henri Capitant Association of Friends of French Legal Culture (1994-98),0,1,0,0,0,0,0,1,0,0,0,0,0,0
218,Court of Justice,Marek,Safjan,Safjan,Poland,representative of Poland on the Bioethics Committee of the Council of Europe (1991-97),0,1,0,0,0,0,0,1,0,0,0,0,0,0
219,Court of Justice,Marek,Safjan,Safjan,Poland,"Judge (1997-98), then President (1998-2006), of the Constitutional Court",0,1,0,0,0,0,1,0,0,0,1,0,0,0
220,Court of Justice,Marek,Safjan,Safjan,Poland,"member (since 1994) and Vice-President (since 2010) of the International Academy of Comparative Law, member of the International Association of Law, Ethics and Science (since 1995), member of the Helsinki Committee in Poland",0,1,0,0,0,0,0,0,1,0,0,0,0,0
221,Court of Justice,Marek,Safjan,Safjan,Poland,member of the Polish Academy of Arts and Sciences,0,0,1,0,0,0,0,0,0,0,0,0,0,0
222,Court of Justice,Marek,Safjan,Safjan,Poland,Pro Merito Medal conferred by the Secretary-General of the Council of Europe (2007),0,0,1,0,0,0,0,0,0,0,0,0,0,0
223,Court of Justice,Marek,Safjan,Safjan,Poland,"author of a very large number of publications in the fields of civil law, medical law and European law",0,1,0,0,1,0,0,0,0,0,0,0,0,0
224,Court of Justice,Marek,Safjan,Safjan,Poland,Doctor honoris causa of the European University Institute (2012),1,0,0,0,0,0,0,0,0,0,0,0,0,0
225,Court of Justice,Marek,Safjan,Safjan,Poland,Judge at the Court of Justice since 7 October 2009,0,1,0,0,0,0,1,0,0,0,0,1,0,0
226,Court of Justice,Daniel,Šváby,Svaby,Slovakia,Doctor of Laws (University of Bratislava),1,0,0,0,0,0,0,0,0,0,0,0,0,0
227,Court of Justice,Daniel,Šváby,Svaby,Slovakia,"Judge at the District Court, Bratislava",0,1,0,0,0,0,1,0,0,1,0,0,0,0
228,Court of Justice,Daniel,Šváby,Svaby,Slovakia,"Judge, Appeal Court, responsible for civil law cases, and Vice-President, Appeal Court, Bratislava",0,1,0,0,0,0,1,0,0,1,0,0,0,0
229,Court of Justice,Daniel,Šváby,Svaby,Slovakia,member of the Civil and Family Law Section at the Ministry of Justice Law Institute,0,1,0,0,0,0,0,1,0,0,0,0,0,0
230,Court of Justice,Daniel,Šváby,Svaby,Slovakia,acting Judge responsible for commercial law cases at the Supreme Court,0,1,0,0,0,0,1,0,0,0,1,0,0,0
231,Court of Justice,Daniel,Šváby,Svaby,Slovakia,member of the European Commission of Human Rights (Strasbourg),0,1,0,0,0,0,0,1,0,0,0,0,0,0
232,Court of Justice,Daniel,Šváby,Svaby,Slovakia,Judge at the Constitutional Court (2000-04),0,1,0,0,0,0,1,0,0,0,1,0,0,0
233,Court of Justice,Daniel,Šváby,Svaby,Slovakia,Judge at the Court of First Instance from 12 May 2004 to 6 October 2009,0,1,0,0,0,0,1,0,0,0,0,1,0,0
234,Court of Justice,Daniel,Šváby,Svaby,Slovakia,Judge at the Court of Justice since 7 October 2009,0,1,0,0,0,0,1,0,0,0,0,1,0,0
235,Court of Justice,Siniša,Rodin,Rodin,Croatia,"University of Zagreb, Faculty of Law, Ph.D. 1995",0,1,0,0,1,0,0,0,0,0,0,0,0,0
236,Court of Justice,Siniša,Rodin,Rodin,Croatia,"University of Michigan Law School, L.L.M. 1992",1,0,0,0,0,0,0,0,0,0,0,0,0,1
237,Court of Justice,Siniša,Rodin,Rodin,Croatia,"Harvard Law School, Fulbright Fellow and Visiting Scholar (2001-2002)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
238,Court of Justice,Siniša,Rodin,Rodin,Croatia,"tenure track and tenured professor at University of Zagreb, Faculty of Law since 1987, Jean Monnet Chair since 2006 and Jean Monnet Chair ad personam since 2011",0,1,0,0,1,0,0,0,0,0,0,0,0,0
239,Court of Justice,Siniša,Rodin,Rodin,Croatia,Cornell Law School Visiting professor 2012,0,1,0,0,1,0,0,0,0,0,0,0,0,1
240,Court of Justice,Siniša,Rodin,Rodin,Croatia,"Member of the Croatian Constitutional Amendment Committee, President of the working group on EU membership (2009-2010)",0,1,0,0,0,0,0,1,0,0,0,0,0,0
241,Court of Justice,Siniša,Rodin,Rodin,Croatia,Member of the Croatian EU membership negotiating team (2006-2011),0,1,0,0,0,0,0,1,0,0,0,0,0,0
242,Court of Justice,Siniša,Rodin,Rodin,Croatia,Author of numerous publications,0,1,0,0,1,0,0,0,0,0,0,0,0,0
243,Court of Justice,Siniša,Rodin,Rodin,Croatia,Judge at the Court of Justice since 4 July 2013,0,1,0,0,0,0,1,0,0,0,0,1,0,0
244,Court of Justice,François,Biltgen,Biltgen,Luxembourg,"master's degree in law (1981) and diploma of advanced studies (DEA) in Community law at the University of Law, Economics and Social Sciences, Paris II (1982)",1,0,0,0,0,0,0,0,0,0,0,0,0,0
245,Court of Justice,François,Biltgen,Biltgen,Luxembourg,"graduated from the Institut d'études politiques, Paris (1982)",1,0,0,0,0,0,0,0,0,0,0,0,0,0
246,Court of Justice,François,Biltgen,Biltgen,Luxembourg,lawyer at the Luxembourg bar (1987-99),0,1,0,1,0,0,0,0,0,0,0,0,0,0
247,Court of Justice,François,Biltgen,Biltgen,Luxembourg,Deputy in the Chamber of Deputies (1994-99),0,1,0,0,0,0,0,1,0,0,0,0,0,0
248,Court of Justice,François,Biltgen,Biltgen,Luxembourg,Municipal Councillor of the town of Esch-sur-Alzette (1987-99),0,1,0,0,0,1,0,0,0,0,0,0,0,0
249,Court of Justice,François,Biltgen,Biltgen,Luxembourg,Deputy Mayor of Esch-sur-Alzette (1997-99),0,1,0,0,0,1,0,0,0,0,0,0,0,0
250,Court of Justice,François,Biltgen,Biltgen,Luxembourg,Alternate Member of the Luxembourg delegation to the Committee of the Regions of the European Union (1994-99),0,1,0,0,0,0,0,1,0,0,0,0,0,0
251,Court of Justice,François,Biltgen,Biltgen,Luxembourg,"Minister for Labour and Employment, Minister for Religious Affairs, Minister for Relations with Parliament, Minister with responsibility for Communications (1999-2004)",0,1,0,0,0,0,0,1,0,0,0,0,0,0
252,Court of Justice,François,Biltgen,Biltgen,Luxembourg,"Minister for Labour and Employment, Minister for Religious Affairs, Minister for Culture, Higher Education and Research (2004-09)",0,1,0,0,0,0,0,1,0,0,0,0,0,0
253,Court of Justice,François,Biltgen,Biltgen,Luxembourg,"Minister for Justice, Minister for the Civil Service and Administrative Reform, Minister for Higher Education and Research, Minister for Communications and the Media, Minister for Religious Affairs (2009-13)",0,1,0,0,0,0,0,1,0,0,0,0,0,0
254,Court of Justice,François,Biltgen,Biltgen,Luxembourg,Joint President of the Ministerial Conference of the Bologna Process in 2005 and 2009,0,1,0,0,0,0,0,1,0,0,0,0,0,0
255,Court of Justice,François,Biltgen,Biltgen,Luxembourg,Joint President of the Ministerial Conference of the European Space Agency (2012-13),0,1,0,0,0,0,0,1,0,0,0,0,0,0
256,Court of Justice,François,Biltgen,Biltgen,Luxembourg,Judge at the Court of Justice since 7 October 2013,0,1,0,0,0,0,1,0,0,0,0,1,0,0
257,Court of Justice,Küllike,Jürimäe,Jurimae,Estonia,"law degree, University of Tartu (1981-86)",1,0,0,0,0,0,0,0,0,0,0,0,0,0
258,Court of Justice,Küllike,Jürimäe,Jurimae,Estonia,"Assistant to the Public Prosecutor, Tallinn (1986-91)",0,1,0,1,0,0,0,0,0,0,0,0,0,0
259,Court of Justice,Küllike,Jürimäe,Jurimae,Estonia,"Diploma, Estonian School of Diplomacy (1991-92)",1,0,0,0,0,0,0,0,0,0,0,0,0,0
260,Court of Justice,Küllike,Jürimäe,Jurimae,Estonia,Legal Adviser (1991-93) and General Counsel at the Chamber of Commerce and Industry (1992-93),0,1,0,1,0,0,0,0,0,0,0,0,0,0
261,Court of Justice,Küllike,Jürimäe,Jurimae,Estonia,"Judge, Tallinn Court of Appeal (1993-2004)",0,1,0,0,0,0,1,0,0,1,0,0,0,0
262,Court of Justice,Küllike,Jürimäe,Jurimae,Estonia,"European Masters in Human Rights and Democratisation, Universities of Padua and Nottingham (2002-03)",1,0,0,0,0,0,0,0,0,0,0,0,0,0
263,Court of Justice,Küllike,Jürimäe,Jurimae,Estonia,Judge at the General Court from 12 May 2004 to 23 October 2013,0,1,0,0,0,0,1,0,0,0,0,1,0,0
264,Court of Justice,Küllike,Jürimäe,Jurimae,Estonia,Judge at the Court of Justice since 23 October 2013,0,1,0,0,0,0,1,0,0,0,0,1,0,0
265,Court of Justice,Constantinos,Lycourgos,Lycourgos,Cyprus,diploma of advanced studies in Community law (1987) and Doctor of Laws of Université Panthéon-Assas (1991),1,0,0,0,0,0,0,0,0,0,0,0,0,0
266,Court of Justice,Constantinos,Lycourgos,Lycourgos,Cyprus,Lecturer at the life-long learning centre at Université Panthéon-Assas,0,1,0,0,1,0,0,0,0,0,0,0,0,0
267,Court of Justice,Constantinos,Lycourgos,Lycourgos,Cyprus,called to the Cyprus Bar (1993),0,1,0,1,0,0,0,0,0,0,0,0,0,0
268,Court of Justice,Constantinos,Lycourgos,Lycourgos,Cyprus,Special Adviser on European affairs to the Minister for Foreign Affairs (1996-99),0,1,0,0,0,0,0,1,0,0,0,0,0,0
269,Court of Justice,Constantinos,Lycourgos,Lycourgos,Cyprus,member of the negotiating team for the accession of Cyprus to the European Union (1998-2003),0,1,0,0,0,0,0,1,0,0,0,0,0,0
