"key_id","iuropa_judge_id","item_id","first_name","last_name","last_name_latin","last_name_label","last_name_latin_label","item_number","item_text","type_education","type_job","type_other","job_judge","job_lawyer","job_civil_servant","job_academic","job_politician","court_lower","court_high","court_cjeu","court_international","common_law_university"
1172,"J:0703","J:0703:07","Bo","Vesterdorf","Vesterdorf","Vesterdorf","Vesterdorf",7,"Director of a department in the Ministry of Justice",0,1,0,0,0,1,0,0,0,0,0,0,0
1173,"J:0703","J:0703:08","Bo","Vesterdorf","Vesterdorf","Vesterdorf","Vesterdorf",8,"University Lecturer",0,1,0,0,0,0,1,0,0,0,0,0,0
1174,"J:0703","J:0703:09","Bo","Vesterdorf","Vesterdorf","Vesterdorf","Vesterdorf",9,"Member of the Steering Committee on Human Rights at the Council of Europe (CDDH), and subsequently Member of the Bureau of the CDDH",0,1,0,0,0,1,0,0,0,0,0,0,0
1175,"J:0703","J:0703:10","Bo","Vesterdorf","Vesterdorf","Vesterdorf","Vesterdorf",10,"in 2004 Member of the ""Ad-hoc committee on judicial training"" at the Academy of European Law, Trier (Germany)",0,1,0,0,0,0,1,0,0,0,0,0,0
1176,"J:0703","J:0703:11","Bo","Vesterdorf","Vesterdorf","Vesterdorf","Vesterdorf",11,"Judge at the Court of First Instance since 25 September 1989",0,1,0,1,0,0,0,0,0,0,1,0,0
1177,"J:0703","J:0703:12","Bo","Vesterdorf","Vesterdorf","Vesterdorf","Vesterdorf",12,"President of the Court of First Instance from 4 March 1998 to 17 September 2007",0,1,0,1,0,0,0,0,0,0,1,0,0
1178,"J:0704","J:0704:01","Claus Christian","Gulmann","Gulmann","Gulmann","Gulmann",1,"Official at the Ministry of Justice",0,1,0,0,0,1,0,0,0,0,0,0,0
1179,"J:0704","J:0704:02","Claus Christian","Gulmann","Gulmann","Gulmann","Gulmann",2,"Legal Secretary to Judge Max Sørensen",0,1,0,0,1,1,0,0,0,0,0,0,0
1180,"J:0704","J:0704:03","Claus Christian","Gulmann","Gulmann","Gulmann","Gulmann",3,"Professor of Public International Law and Dean of the Law School of the University of Copenhagen",0,1,0,0,0,0,1,0,0,0,0,0,0
1181,"J:0704","J:0704:04","Claus Christian","Gulmann","Gulmann","Gulmann","Gulmann",4,"in private practice",0,1,0,0,1,0,0,0,0,0,0,0,0
1182,"J:0704","J:0704:05","Claus Christian","Gulmann","Gulmann","Gulmann","Gulmann",5,"Chairman and member of arbitral tribunals",0,1,0,1,0,0,0,0,1,0,0,0,0
1183,"J:0704","J:0704:06","Claus Christian","Gulmann","Gulmann","Gulmann","Gulmann",6,"Member of Administrative Appeal Tribunal",0,1,0,1,0,0,0,0,1,0,0,0,0
1184,"J:0704","J:0704:07","Claus Christian","Gulmann","Gulmann","Gulmann","Gulmann",7,"Advocate General at the Court of Justice from 7 October 1991 to 6 October 1994",0,1,0,1,0,0,0,0,0,0,1,0,0
1185,"J:0704","J:0704:08","Claus Christian","Gulmann","Gulmann","Gulmann","Gulmann",8,"Judge at the Court of Justice from 7 October 1994 to 10 January 2006",0,1,0,1,0,0,0,0,0,0,1,0,0
1186,"J:0705","J:0705:01","Michael Bendik","Elmer","Elmer","Elmer","Elmer",1,"Michael Bendik ELMER Born on 26 February 1949",0,0,1,0,0,0,0,0,0,0,0,0,0
1187,"J:0705","J:0705:02","Michael Bendik","Elmer","Elmer","Elmer","Elmer",2,"Danish national",0,0,1,0,0,0,0,0,0,0,0,0,0
1188,"J:0705","J:0705:03","Michael Bendik","Elmer","Elmer","Elmer","Elmer",3,"official at the Ministry of Justice in Copenhagen from 1973",0,1,0,0,0,1,0,0,0,0,0,0,0
1189,"J:0705","J:0705:04","Michael Bendik","Elmer","Elmer","Elmer","Elmer",4,"Head of Department at the Ministry of Justice (1982-87 and 1988-91)",0,1,0,0,0,1,0,0,0,0,0,0,0
1190,"J:0705","J:0705:05","Michael Bendik","Elmer","Elmer","Elmer","Elmer",5,"Judge at the Østre Landsret (Eastern Regional Court) (1987-88)",0,1,0,1,0,0,0,0,1,0,0,0,0
1191,"J:0705","J:0705:06","Michael Bendik","Elmer","Elmer","Elmer","Elmer",6,"Vice-President of the Sø-og Handelsretten (Maritime and Commercial Court) (1988)",0,1,0,0,0,0,1,0,0,0,0,0,0
1192,"J:0705","J:0705:07","Michael Bendik","Elmer","Elmer","Elmer","Elmer",7,"Minister in the Ministry of Justice responsible for Community Law and Human Rights (1991-94)",0,1,0,0,0,1,0,0,0,0,0,0,0
1193,"J:0705","J:0705:08","Michael Bendik","Elmer","Elmer","Elmer","Elmer",8,"Advocate General at the Court of Justice from 7 October 1994 to 18 December 1997",0,1,0,1,0,0,0,0,0,0,1,0,0
1194,"J:0706","J:0706:01","Lars","Bay Larsen","Bay Larsen","Bay Larsen","Bay Larsen",1,"awarded degrees in political science (1976) and law (1983) at the University of Copenhagen",1,0,0,0,0,0,0,0,0,0,0,0,0
1195,"J:0706","J:0706:02","Lars","Bay Larsen","Bay Larsen","Bay Larsen","Bay Larsen",2,"official at the Ministry of Justice (1983-85)",0,1,0,0,0,1,0,0,0,0,0,0,0
1196,"J:0706","J:0706:03","Lars","Bay Larsen","Bay Larsen","Bay Larsen","Bay Larsen",3,"Lecturer (1984-91), then Associate Professor (1991-96), in Family Law at the University of Copenhagen",0,1,0,0,0,0,1,0,0,0,0,0,0
1197,"J:0706","J:0706:04","Lars","Bay Larsen","Bay Larsen","Bay Larsen","Bay Larsen",4,"Head of Section at the Advokatsamfund (Danish Bar Association) (1985-86)",0,1,0,0,1,0,0,0,0,0,0,0,0
1198,"J:0706","J:0706:05","Lars","Bay Larsen","Bay Larsen","Bay Larsen","Bay Larsen",5,"Head of Section (1986-91) at the Ministry of Justice",0,1,0,0,0,1,0,0,0,0,0,0,0
1199,"J:0706","J:0706:06","Lars","Bay Larsen","Bay Larsen","Bay Larsen","Bay Larsen",6,"called to the Bar (1991)",0,1,0,0,1,0,0,0,0,0,0,0,0
1200,"J:0706","J:0706:07","Lars","Bay Larsen","Bay Larsen","Bay Larsen","Bay Larsen",7,"Head of Division (1991-95), Head of the Police Department (1995-99) and Head of the Law Department (2000-03) at the Ministry of Justice",0,1,0,0,0,1,0,0,0,0,0,0,0
1201,"J:0706","J:0706:08","Lars","Bay Larsen","Bay Larsen","Bay Larsen","Bay Larsen",8,"Representative of the Kingdom of Denmark on the K-4 Committee (1995-2000), the Schengen Central Group (1996-98) and the Europol Management Board (1998-2000)",0,1,0,0,0,1,0,0,0,0,0,0,0
1202,"J:0706","J:0706:09","Lars","Bay Larsen","Bay Larsen","Bay Larsen","Bay Larsen",9,"Judge at the Højesteret (Supreme Court) (2003-06)",0,1,0,1,0,0,0,0,0,1,0,0,0
1203,"J:0706","J:0706:10","Lars","Bay Larsen","Bay Larsen","Bay Larsen","Bay Larsen",10,"Judge at the Court of Justice since 11 January 2006",0,1,0,1,0,0,0,0,0,0,1,0,0
1204,"J:0707","J:0707:01","Sten","Frimodt Nielsen","Frimodt Nielsen","Frimodt Nielsen","Frimodt Nielsen",1,"graduated in law from Copenhagen University (1988)",1,0,0,0,0,0,0,0,0,0,0,0,0
1205,"J:0707","J:0707:02","Sten","Frimodt Nielsen","Frimodt Nielsen","Frimodt Nielsen","Frimodt Nielsen",2,"civil servant in the Ministry of Foreign Affairs (1988-91)",0,1,0,0,0,1,0,0,0,0,0,0,0
1206,"J:0707","J:0707:03","Sten","Frimodt Nielsen","Frimodt Nielsen","Frimodt Nielsen","Frimodt Nielsen",3,"tutor in international and European law at Copenhagen University (1988-91)",0,1,0,0,0,0,1,0,0,0,0,0,0
1207,"J:0707","J:0707:04","Sten","Frimodt Nielsen","Frimodt Nielsen","Frimodt Nielsen","Frimodt Nielsen",4,"Embassy Secretary at the Permanent Mission of Denmark to the United Nations in New York (1991-94)",0,1,0,0,0,1,0,0,0,0,0,0,0
1208,"J:0707","J:0707:05","Sten","Frimodt Nielsen","Frimodt Nielsen","Frimodt Nielsen","Frimodt Nielsen",5,"civil servant in the Legal Service of the Ministry of Foreign Affairs (1994-95)",0,1,0,0,0,1,0,0,0,0,0,0,0
1209,"J:0707","J:0707:06","Sten","Frimodt Nielsen","Frimodt Nielsen","Frimodt Nielsen","Frimodt Nielsen",6,"external lecturer at Copenhagen University (1995)",0,1,0,0,0,0,1,0,0,0,0,0,0
1210,"J:0707","J:0707:07","Sten","Frimodt Nielsen","Frimodt Nielsen","Frimodt Nielsen","Frimodt Nielsen",7,"Adviser, then Senior Adviser, in the Prime Minister's Office (1995-98)",0,1,0,0,0,1,0,0,0,0,0,0,0
1211,"J:0707","J:0707:08","Sten","Frimodt Nielsen","Frimodt Nielsen","Frimodt Nielsen","Frimodt Nielsen",8,"Minister Counsellor at the Permanent Representation of Denmark to the European Union (1998-2001)",0,1,0,0,0,1,0,0,0,0,0,0,0
1212,"J:0707","J:0707:09","Sten","Frimodt Nielsen","Frimodt Nielsen","Frimodt Nielsen","Frimodt Nielsen",9,"Special Adviser for legal issues in the Prime Minister's Office (2001-02)",0,1,0,0,1,0,0,0,0,0,0,0,0
1213,"J:0707","J:0707:10","Sten","Frimodt Nielsen","Frimodt Nielsen","Frimodt Nielsen","Frimodt Nielsen",10,"Head of Department and Legal Counsel in the Prime Minister's Office (March 2002 to July 2004)",0,1,0,0,1,0,0,0,0,0,0,0,0
1214,"J:0707","J:0707:11","Sten","Frimodt Nielsen","Frimodt Nielsen","Frimodt Nielsen","Frimodt Nielsen",11,"Assistant Secretary of State and Legal Counsel in the Prime Minister's Office (August 2004 to August 2007)",0,1,0,0,1,1,0,0,0,0,0,0,0
1215,"J:0707","J:0707:12","Sten","Frimodt Nielsen","Frimodt Nielsen","Frimodt Nielsen","Frimodt Nielsen",12,"Judge at the General Court since 17 September 2007",0,1,0,1,0,0,0,0,0,0,1,0,0
1216,"J:0708","J:0708:01","Jesper","Svenningsen","Svenningsen","Svenningsen","Svenningsen",1,"study of law (Candidatus juris, University of Aarhus, 1989)",1,0,0,0,0,0,0,0,0,0,0,0,0
1217,"J:0708","J:0708:02","Jesper","Svenningsen","Svenningsen","Svenningsen","Svenningsen",2,"trainee lawyer with the Legal Adviser to the Danish Government (1989-91)",0,1,0,0,1,0,0,0,0,0,0,0,0
1218,"J:0708","J:0708:03","Jesper","Svenningsen","Svenningsen","Svenningsen","Svenningsen",3,"Legal Secretary at the Court of Justice of the European Communities in the Chambers of Advocate General Gulmann (1991-93)",0,1,0,0,1,1,0,0,0,0,0,0,0
1219,"J:0708","J:0708:04","Jesper","Svenningsen","Svenningsen","Svenningsen","Svenningsen",4,"admitted to the bar in Denmark (1993)",0,1,0,0,1,0,0,0,0,0,0,0,0
1220,"J:0708","J:0708:05","Jesper","Svenningsen","Svenningsen","Svenningsen","Svenningsen",5,"lawyer with the Legal Adviser to the Danish Government (1993-95)",0,1,0,0,1,0,0,0,0,0,0,0,0
1221,"J:0708","J:0708:06","Jesper","Svenningsen","Svenningsen","Svenningsen","Svenningsen",6,"Lecturer in European law at the University of Copenhagen",0,1,0,0,0,0,1,0,0,0,0,0,0
1222,"J:0708","J:0708:07","Jesper","Svenningsen","Svenningsen","Svenningsen","Svenningsen",7,"Senior Lecturer at the European Institute of Public Administration (EIPA) (Luxembourg, 1995-97)",0,1,0,0,0,0,1,0,0,0,0,0,0
1223,"J:0708","J:0708:08","Jesper","Svenningsen","Svenningsen","Svenningsen","Svenningsen",8,"lawyer at the Brussels bar (1997)",0,1,0,0,1,0,0,0,0,0,0,0,0
1224,"J:0708","J:0708:09","Jesper","Svenningsen","Svenningsen","Svenningsen","Svenningsen",9,"Senior Lecturer, then Acting Director of EIPA (Luxembourg, 1997-99)",0,1,0,0,0,0,1,0,0,0,0,0,0
1225,"J:0708","J:0708:10","Jesper","Svenningsen","Svenningsen","Svenningsen","Svenningsen",10,"administrator with the Legal Service of the Surveillance Authority of the European Free Trade Association (EFTA) (1999-2000)",0,1,0,0,0,1,0,0,0,0,0,0,0
1226,"J:0708","J:0708:11","Jesper","Svenningsen","Svenningsen","Svenningsen","Svenningsen",11,"Legal Secretary at the Court of Justice of the European Communities in the Chambers of Judge Gulmann (2003‑06), then of Judge Bay Larsen (2006-13)",0,1,0,0,1,1,0,0,0,0,0,0,0
1227,"J:0708","J:0708:12","Jesper","Svenningsen","Svenningsen","Svenningsen","Svenningsen",12,"Judge at the Civil Service Tribunal from 7 October 2013 to 31 August 2016",0,1,0,1,0,0,0,0,0,0,1,0,0
1228,"J:0708","J:0708:13","Jesper","Svenningsen","Svenningsen","Svenningsen","Svenningsen",13,"Judge at the General Court since 19 September 2016",0,1,0,1,0,0,0,0,0,0,1,0,0
1229,"J:0708","J:0708:14","Jesper","Svenningsen","Svenningsen","Svenningsen","Svenningsen",14,"study of law (Candidatus juris, University of Aarhus, 1989)",1,0,0,0,0,0,0,0,0,0,0,0,0
1230,"J:0708","J:0708:15","Jesper","Svenningsen","Svenningsen","Svenningsen","Svenningsen",15,"trainee lawyer with the Legal Adviser to the Danish Government (1989-91)",0,1,0,0,1,0,0,0,0,0,0,0,0
1231,"J:0708","J:0708:16","Jesper","Svenningsen","Svenningsen","Svenningsen","Svenningsen",16,"Legal Secretary at the Court of Justice of the European Communities in the Chambers of Advocate General Gulmann (1991-93)",0,1,0,0,1,1,0,0,0,0,0,0,0
1232,"J:0708","J:0708:17","Jesper","Svenningsen","Svenningsen","Svenningsen","Svenningsen",17,"admitted to the bar in Denmark (1993)",0,1,0,0,1,0,0,0,0,0,0,0,0
1233,"J:0708","J:0708:18","Jesper","Svenningsen","Svenningsen","Svenningsen","Svenningsen",18,"lawyer with the Legal Adviser to the Danish Government (1993-95)",0,1,0,0,1,0,0,0,0,0,0,0,0
1234,"J:0708","J:0708:19","Jesper","Svenningsen","Svenningsen","Svenningsen","Svenningsen",19,"Lecturer in European law at the University of Copenhagen",0,1,0,0,0,0,1,0,0,0,0,0,0
1235,"J:0708","J:0708:20","Jesper","Svenningsen","Svenningsen","Svenningsen","Svenningsen",20,"Senior Lecturer at the European Institute of Public Administration (EIPA) (Luxembourg, 1995-97)",0,1,0,0,0,0,1,0,0,0,0,0,0
1236,"J:0708","J:0708:21","Jesper","Svenningsen","Svenningsen","Svenningsen","Svenningsen",21,"lawyer at the Brussels bar (1997)",0,1,0,0,1,0,0,0,0,0,0,0,0
1237,"J:0708","J:0708:22","Jesper","Svenningsen","Svenningsen","Svenningsen","Svenningsen",22,"Senior Lecturer, then Acting Director of EIPA (Luxembourg, 1997-99)",0,1,0,0,0,0,1,0,0,0,0,0,0
1238,"J:0708","J:0708:23","Jesper","Svenningsen","Svenningsen","Svenningsen","Svenningsen",23,"administrator with the Legal Service of the Surveillance Authority of the European Free Trade Association (EFTA) (1999-2000)",0,1,0,0,0,1,0,0,0,0,0,0,0
1239,"J:0708","J:0708:24","Jesper","Svenningsen","Svenningsen","Svenningsen","Svenningsen",24,"Legal Secretary at the Court of Justice of the European Communities in the Chambers of Judge Gulmann (2003‑06), then of Judge Bay Larsen (2006-13)",0,1,0,0,1,1,0,0,0,0,0,0,0
1240,"J:0708","J:0708:25","Jesper","Svenningsen","Svenningsen","Svenningsen","Svenningsen",25,"Judge at the Civil Service Tribunal from 7 October 2013 to 31 August 2016",0,1,0,1,0,0,0,0,0,0,1,0,0
1241,"J:0708","J:0708:26","Jesper","Svenningsen","Svenningsen","Svenningsen","Svenningsen",26,"Judge at the General Court since 19 September 2016",0,1,0,1,0,0,0,0,0,0,1,0,0
1242,"J:0709","J:0709:01","Henrik","Saugmandsgaard Øe","Saugmandsgaard Oe","Saugmandsgaard Øe","Saugmandsgaard Oe",1,"graduated in law from the University of Aarhus (1991)",1,0,0,0,0,0,0,0,0,0,0,0,0
1243,"J:0709","J:0709:02","Henrik","Saugmandsgaard Øe","Saugmandsgaard Oe","Saugmandsgaard Øe","Saugmandsgaard Oe",2,"master's degree in European Law from the College of Europe in Bruges (1993)",1,0,0,0,0,0,0,0,0,0,0,0,0
1244,"J:0709","J:0709:03","Henrik","Saugmandsgaard Øe","Saugmandsgaard Oe","Saugmandsgaard Øe","Saugmandsgaard Oe",3,"lecturer at the University of Aarhus (1991-93) and the University of Copenhagen (1999-2001)",0,1,0,0,0,0,1,0,0,0,0,0,0
1245,"J:0709","J:0709:04","Henrik","Saugmandsgaard Øe","Saugmandsgaard Oe","Saugmandsgaard Øe","Saugmandsgaard Oe",4,"visiting professor at the Universities of Copenhagen and Aalborg (since 2008)",0,1,0,0,0,0,1,0,0,0,0,0,0
1246,"J:0709","J:0709:05","Henrik","Saugmandsgaard Øe","Saugmandsgaard Oe","Saugmandsgaard Øe","Saugmandsgaard Oe",5,"lawyer at the Danish Bar (1995)",0,1,0,0,1,0,0,0,0,0,0,0,0
1247,"J:0709","J:0709:06","Henrik","Saugmandsgaard Øe","Saugmandsgaard Oe","Saugmandsgaard Øe","Saugmandsgaard Oe",6,"Legal Secretary at the Court of First Instance of the European Communities (1994-99)",0,1,0,0,1,1,0,0,0,0,0,0,0
1248,"J:0709","J:0709:07","Henrik","Saugmandsgaard Øe","Saugmandsgaard Oe","Saugmandsgaard Øe","Saugmandsgaard Oe",7,"Public Prosecutor at the Prosecution Office, Copenhagen (1999-2000), and Inspector in police districts (2004-06)",0,1,0,0,1,0,0,0,0,0,0,0,0
1249,"J:0709","J:0709:08","Henrik","Saugmandsgaard Øe","Saugmandsgaard Oe","Saugmandsgaard Øe","Saugmandsgaard Oe",8,"Legal Adviser to the representative of the Danish Prime Minister during the negotiations for drawing up the Charter of Fundamental Rights of the European Union (1999-2000)",0,1,0,0,1,0,0,0,0,0,0,0,0
1250,"J:0709","J:0709:09","Henrik","Saugmandsgaard Øe","Saugmandsgaard Oe","Saugmandsgaard Øe","Saugmandsgaard Oe",9,"Head of Section in the Office for EU Law (1999-2000), Head of Department in the Office for EU Law and Human Rights (2000-01) and Head of Department in the Office for Property and Obligations Law (2001-06), at the Ministry of Justice",0,1,0,0,0,1,0,0,0,0,0,0,0
1251,"J:0709","J:0709:10","Henrik","Saugmandsgaard Øe","Saugmandsgaard Oe","Saugmandsgaard Øe","Saugmandsgaard Oe",10,"Consumer Ombudsman appointed by the Danish Government (2006-14)",0,1,0,0,0,1,0,0,0,0,0,0,0
1252,"J:0709","J:0709:11","Henrik","Saugmandsgaard Øe","Saugmandsgaard Oe","Saugmandsgaard Øe","Saugmandsgaard Oe",11,"Judge at the Østre Landsret, Copenhagen (2015)",0,1,0,1,0,0,0,0,1,0,0,0,0
1253,"J:0709","J:0709:12","Henrik","Saugmandsgaard Øe","Saugmandsgaard Oe","Saugmandsgaard Øe","Saugmandsgaard Oe",12,"Advocate General at the Court of Justice since 7 October 2015",0,1,0,1,0,0,0,0,0,0,1,0,0
1254,"J:0801","J:0801:01","Cearbhall","O'Dalaigh","O'Dalaigh","O'Dalaigh","O'Dalaigh",1,"Cearbhall O'DALAIGH Born on 12 February 1911",0,0,1,0,0,0,0,0,0,0,0,0,0
1255,"J:0801","J:0801:02","Cearbhall","O'Dalaigh","O'Dalaigh","O'Dalaigh","O'Dalaigh",2,"Irish national",0,0,1,0,0,0,0,0,0,0,0,0,0
1256,"J:0801","J:0801:03","Cearbhall","O'Dalaigh","O'Dalaigh","O'Dalaigh","O'Dalaigh",3,"University College, Dublin (graduate in Celtic Studies, 1933)",1,0,0,0,0,0,0,0,0,0,0,0,1
1257,"J:0801","J:0801:04","Cearbhall","O'Dalaigh","O'Dalaigh","O'Dalaigh","O'Dalaigh",4,"Barrister, King's Inns (1934)",0,1,0,0,1,0,0,0,0,0,0,0,0
1258,"J:0801","J:0801:05","Cearbhall","O'Dalaigh","O'Dalaigh","O'Dalaigh","O'Dalaigh",5,"Senior Counsel (1945)",0,1,0,0,1,0,0,0,0,0,0,0,0
1259,"J:0801","J:0801:06","Cearbhall","O'Dalaigh","O'Dalaigh","O'Dalaigh","O'Dalaigh",6,"Bencher of King's Inns (1946)",0,1,0,0,1,0,0,0,0,0,0,0,0
1260,"J:0801","J:0801:07","Cearbhall","O'Dalaigh","O'Dalaigh","O'Dalaigh","O'Dalaigh",7,"Attorney General (1946-48 and 1951-53)",0,1,0,0,1,0,0,0,0,0,0,0,0
1261,"J:0801","J:0801:08","Cearbhall","O'Dalaigh","O'Dalaigh","O'Dalaigh","O'Dalaigh",8,"Judge of the Supreme Court (1953-61)",0,1,0,1,0,0,0,0,0,1,0,0,0
1262,"J:0801","J:0801:09","Cearbhall","O'Dalaigh","O'Dalaigh","O'Dalaigh","O'Dalaigh",9,"Chief Justice (1961-73)",0,1,0,1,0,0,0,0,0,1,0,0,0
1263,"J:0801","J:0801:10","Cearbhall","O'Dalaigh","O'Dalaigh","O'Dalaigh","O'Dalaigh",10,"Judge at the Court of Justice from 9 January 1973 to 12 December 1974",0,1,0,1,0,0,0,0,0,0,1,0,0
1264,"J:0801","J:0801:11","Cearbhall","O'Dalaigh","O'Dalaigh","O'Dalaigh","O'Dalaigh",11,"President of Ireland (1974-76)",0,1,0,0,0,0,0,1,0,0,0,0,0
1265,"J:0801","J:0801:12","Cearbhall","O'Dalaigh","O'Dalaigh","O'Dalaigh","O'Dalaigh",12,"died on 21 March 1978",0,0,1,0,0,0,0,0,0,0,0,0,0
1266,"J:0802","J:0802:01","Andreas","O'Keeffe","O'Keeffe","O'Keeffe","O'Keeffe",1,"Andreas O'KEEFFE Born on 4 October 1912",0,0,1,0,0,0,0,0,0,0,0,0,0
1267,"J:0802","J:0802:02","Andreas","O'Keeffe","O'Keeffe","O'Keeffe","O'Keeffe",2,"Irish national",0,0,1,0,0,0,0,0,0,0,0,0,0
1268,"J:0802","J:0802:03","Andreas","O'Keeffe","O'Keeffe","O'Keeffe","O'Keeffe",3,"LL.B., University College Dublin (1936)",1,0,0,0,0,0,0,0,0,0,0,0,1
1269,"J:0802","J:0802:04","Andreas","O'Keeffe","O'Keeffe","O'Keeffe","O'Keeffe",4,"Barrister, the King's Inns, Dublin (1935)",0,1,0,0,1,0,0,0,0,0,0,0,0
1270,"J:0802","J:0802:05","Andreas","O'Keeffe","O'Keeffe","O'Keeffe","O'Keeffe",5,"Senior Counsel (1951)",0,1,0,0,1,0,0,0,0,0,0,0,0
1271,"J:0802","J:0802:06","Andreas","O'Keeffe","O'Keeffe","O'Keeffe","O'Keeffe",6,"Bencher of the King's Inns (1954)",0,1,0,0,1,0,0,0,0,0,0,0,0
1272,"J:0802","J:0802:07","Andreas","O'Keeffe","O'Keeffe","O'Keeffe","O'Keeffe",7,"Attorney General (1954 and 1957-65)",0,1,0,0,1,0,0,0,0,0,0,0,0
1273,"J:0802","J:0802:08","Andreas","O'Keeffe","O'Keeffe","O'Keeffe","O'Keeffe",8,"Judge of the Supreme Court (1965)",0,1,0,1,0,0,0,0,0,1,0,0,0
1274,"J:0802","J:0802:09","Andreas","O'Keeffe","O'Keeffe","O'Keeffe","O'Keeffe",9,"President of the High Court (1966)",0,1,0,1,0,0,0,0,0,1,0,0,0
1275,"J:0802","J:0802:10","Andreas","O'Keeffe","O'Keeffe","O'Keeffe","O'Keeffe",10,"Judge at the Court of Justice from 12 December 1975 to 16 January 1985",0,1,0,1,0,0,0,0,0,0,1,0,0
1276,"J:0802","J:0802:11","Andreas","O'Keeffe","O'Keeffe","O'Keeffe","O'Keeffe",11,"died on 30 December 1994",0,0,1,0,0,0,0,0,0,0,0,0,0
1277,"J:0803","J:0803:01","Thomas Francis","O'Higgins","O'Higgins","O'Higgins, T.","O'Higgins, T.",1,"Thomas Francis O'HIGGINS Born on 31 July 1916 in Cork",0,0,1,0,0,0,0,0,0,0,0,0,0
1278,"J:0803","J:0803:02","Thomas Francis","O'Higgins","O'Higgins","O'Higgins, T.","O'Higgins, T.",2,"Irish national",0,0,1,0,0,0,0,0,0,0,0,0,0
1279,"J:0803","J:0803:03","Thomas Francis","O'Higgins","O'Higgins","O'Higgins, T.","O'Higgins, T.",3,"studied law (University College and King's Inn, Dublin)",1,0,0,0,0,0,0,0,0,0,0,0,1
1280,"J:0803","J:0803:04","Thomas Francis","O'Higgins","O'Higgins","O'Higgins, T.","O'Higgins, T.",4,"Barrister (1938)",0,1,0,0,1,0,0,0,0,0,0,0,0
1281,"J:0803","J:0803:05","Thomas Francis","O'Higgins","O'Higgins","O'Higgins, T.","O'Higgins, T.",5,"Senior Counsel (1954)",0,1,0,0,1,0,0,0,0,0,0,0,0
1282,"J:0803","J:0803:06","Thomas Francis","O'Higgins","O'Higgins","O'Higgins, T.","O'Higgins, T.",6,"Member of Dáil Eireann (1948-73)",0,1,0,0,0,0,0,1,0,0,0,0,0
1283,"J:0803","J:0803:07","Thomas Francis","O'Higgins","O'Higgins","O'Higgins, T.","O'Higgins, T.",7,"Minister for Health (1954-57)",0,1,0,0,0,1,0,0,0,0,0,0,0
1284,"J:0803","J:0803:08","Thomas Francis","O'Higgins","O'Higgins","O'Higgins, T.","O'Higgins, T.",8,"Presidential Candidate (1966 and 1973)",0,1,0,0,0,0,0,1,0,0,0,0,0
1285,"J:0803","J:0803:09","Thomas Francis","O'Higgins","O'Higgins","O'Higgins, T.","O'Higgins, T.",9,"Judge of the High Court (1973)",0,1,0,1,0,0,0,0,0,1,0,0,0
1286,"J:0803","J:0803:10","Thomas Francis","O'Higgins","O'Higgins","O'Higgins, T.","O'Higgins, T.",10,"Chief Justice (1974)",0,1,0,1,0,0,0,0,0,1,0,0,0
1287,"J:0803","J:0803:11","Thomas Francis","O'Higgins","O'Higgins","O'Higgins, T.","O'Higgins, T.",11,"Judge at the Court of Justice from 16 January 1985 to 6 October 1991",0,1,0,1,0,0,0,0,0,0,1,0,0
1288,"J:0803","J:0803:12","Thomas Francis","O'Higgins","O'Higgins","O'Higgins, T.","O'Higgins, T.",12,"died on 25 February 2003",0,0,1,0,0,0,0,0,0,0,0,0,0
1289,"J:0804","J:0804:01","Donal Patrick Michael","Barrington","Barrington","Barrington","Barrington",1,"Barrister",0,1,0,0,1,0,0,0,0,0,0,0,0
1290,"J:0804","J:0804:02","Donal Patrick Michael","Barrington","Barrington","Barrington","Barrington",2,"Senior Counsel",0,1,0,0,1,0,0,0,0,0,0,0,0
1291,"J:0804","J:0804:03","Donal Patrick Michael","Barrington","Barrington","Barrington","Barrington",3,"Specialist in constitutional and commercial law",0,1,0,0,1,0,0,0,0,0,0,0,0
1292,"J:0804","J:0804:04","Donal Patrick Michael","Barrington","Barrington","Barrington","Barrington",4,"Judge at the High Court",0,1,0,1,0,0,0,0,0,1,0,0,0
1293,"J:0804","J:0804:05","Donal Patrick Michael","Barrington","Barrington","Barrington","Barrington",5,"Chairman of the General Council of the Bar of Ireland",0,1,0,0,1,0,0,0,0,0,0,0,0
1294,"J:0804","J:0804:06","Donal Patrick Michael","Barrington","Barrington","Barrington","Barrington",6,"Bencher of King's Inns",0,1,0,0,1,0,0,0,0,0,0,0,0
1295,"J:0804","J:0804:07","Donal Patrick Michael","Barrington","Barrington","Barrington","Barrington",7,"Chairman of the Educational Committee Council of King's Inns",0,1,0,0,0,0,1,0,0,0,0,0,0
1296,"J:0804","J:0804:08","Donal Patrick Michael","Barrington","Barrington","Barrington","Barrington",8,"Judge at the Court of first Instance from 25 September 1989 to 10 January 1996",0,1,0,1,0,0,0,0,0,0,1,0,0
1297,"J:0804","J:0804:09","Donal Patrick Michael","Barrington","Barrington","Barrington","Barrington",9,"died on 3 January 2018",0,0,1,0,0,0,0,0,0,0,0,0,0
1298,"J:0805","J:0805:01","John","Murray","Murray","Murray","Murray",1,"John L. MURRAY Born on 17 June 1943",0,0,1,0,0,0,0,0,0,0,0,0,0
1299,"J:0805","J:0805:02","John","Murray","Murray","Murray","Murray",2,"Irish national",0,0,1,0,0,0,0,0,0,0,0,0,0
